Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14494.0,26,1,139.56,2,1,1,4,About to Sleep
14495.0,51,2,123.80000000000001,3,1,1,5,About to Sleep
14496.0,312,2,538.8100000000001,5,1,3,9,Promising
14497.0,309,1,475.37,5,1,3,9,Promising
14498.0,43,5,1787.32,3,1,4,8,Others
14499.0,26,3,815.32,2,1,3,6,At Risk
14500.0,88,3,356.85,4,1,2,7,New Customers
14501.0,184,2,251.21,5,1,2,8,New Customers
14502.0,20,11,2436.77,2,1,5,8,At Risk
14503.0,3,6,3511.36,1,1,5,7,At Risk
14504.0,47,4,673.26,3,1,3,7,Others
14505.0,17,8,5818.79,2,1,5,8,At Risk
14506.0,17,5,2012.17,2,1,5,8,At Risk
14507.0,24,6,1366.23,2,1,4,7,At Risk
14508.0,22,2,276.42,2,1,2,5,About to Sleep
14511.0,11,5,1289.81,1,1,4,6,At Risk
14512.0,188,2,225.38,5,1,1,7,New Customers
14513.0,207,2,317.35,5,1,2,8,New Customers
14514.0,61,3,1055.35,3,1,4,8,Others
14515.0,18,6,2082.14,2,1,5,8,At Risk
14517.0,33,2,330.45,2,1,2,5,About to Sleep
14518.0,64,1,157.42,3,1,1,5,About to Sleep
14520.0,2,2,270.6,1,1,2,4,At Risk
14522.0,24,4,974.54,2,1,4,7,At Risk
14523.0,108,1,241.09,4,1,2,7,New Customers
14524.0,32,9,1711.88,2,1,4,7,At Risk
14525.0,20,9,4225.45,2,1,5,8,At Risk
14527.0,3,55,8069.12,1,2,5,8,At Risk
14528.0,37,1,364.21999999999997,3,1,2,6,About to Sleep
14529.0,60,3,620.04,3,1,3,7,Others
14530.0,26,6,2777.21,2,1,5,8,At Risk
14532.0,236,4,915.9,5,1,4,10,Promising
14533.0,25,7,1745.72,2,1,4,7,At Risk
14534.0,3,18,4380.25,1,1,5,7,At Risk
14535.0,60,3,2864.19,3,1,5,9,Others
14536.0,260,1,171.8,5,1,1,7,New Customers
14537.0,58,1,355.56,3,1,2,6,About to Sleep
14538.0,65,2,388.25,3,1,2,6,About to Sleep
14539.0,16,2,537.48,2,1,3,6,At Risk
14540.0,10,3,996.26,1,1,4,6,At Risk
14541.0,59,8,1461.65,3,1,4,8,Others
14542.0,186,1,103.25,5,1,1,7,New Customers
14543.0,29,16,3562.53,2,1,5,8,At Risk
14544.0,24,2,1903.82,2,1,4,7,At Risk
14546.0,5,5,2578.09,1,1,5,7,At Risk
14547.0,4,8,3895.69,1,1,5,7,At Risk
14548.0,151,2,652.8,4,1,3,8,Promising
14549.0,311,1,289.24,5,1,2,8,New Customers
14550.0,11,2,765.62,1,1,3,5,At Risk
14551.0,18,2,186.23,2,1,1,4,About to Sleep
14552.0,152,1,165.07,4,1,1,6,New Customers
14553.0,19,5,694.27,2,1,3,6,At Risk
14554.0,10,4,2356.09,1,1,5,7,At Risk
14555.0,57,2,324.14,3,1,2,6,About to Sleep
14557.0,85,1,788.38,4,1,3,8,Promising
14560.0,7,21,2136.97,1,1,5,7,At Risk
14561.0,76,3,1080.76,4,1,4,9,Promising
14562.0,4,18,4994.87,1,1,5,7,At Risk
14565.0,96,4,2949.12,4,1,5,10,Promising
14567.0,57,2,1530.3600000000001,3,1,4,8,Others
14569.0,1,1,227.39,1,1,1,3,Hibernating
14570.0,281,2,218.06,5,1,1,7,New Customers
14572.0,3,7,2792.94,1,1,5,7,At Risk
14573.0,180,9,1602.57,5,1,4,10,Promising
14576.0,372,1,35.400000000000006,5,1,1,7,New Customers
14577.0,13,4,859.71,1,1,3,5,At Risk
14578.0,3,1,168.63,1,1,1,3,Hibernating
14581.0,17,1,138.6,2,1,1,4,About to Sleep
14582.0,41,1,114.11,3,1,1,5,About to Sleep
14583.0,6,5,1052.55,1,1,4,6,At Risk
14584.0,169,4,978.46,4,1,4,9,Promising
14585.0,50,1,157.05,3,1,1,5,About to Sleep
14586.0,277,1,237.35999999999999,5,1,2,8,New Customers
14587.0,19,9,1601.14,2,1,4,7,At Risk
14589.0,372,1,39.75,5,1,1,7,New Customers
14591.0,15,4,1413.24,2,1,4,7,At Risk
14592.0,35,3,570.46,3,1,3,7,Others
14593.0,22,3,617.99,2,1,3,6,At Risk
14594.0,7,2,379.83,1,1,2,4,At Risk
14595.0,20,6,1740.6000000000001,2,1,4,7,At Risk
14597.0,11,2,883.15,1,1,4,6,At Risk
14598.0,44,1,221.97,3,1,1,5,About to Sleep
14600.0,306,1,393.33000000000004,5,1,2,8,New Customers
14601.0,11,1,213.96,1,1,1,3,Hibernating
14606.0,1,90,11493.7,1,2,5,8,At Risk
14607.0,16,12,9756.54,2,1,5,8,At Risk
14608.0,4,4,1785.15,1,1,4,6,At Risk
14616.0,243,3,406.08000000000004,5,1,2,8,New Customers
14618.0,9,3,523.44,1,1,3,5,At Risk
14619.0,246,1,394.44,5,1,2,8,New Customers
14620.0,206,2,412.78000000000003,5,1,2,8,New Customers
14621.0,1,5,1737.51,1,1,4,6,At Risk
14622.0,185,1,320.58000000000004,5,1,2,8,New Customers
14623.0,32,5,889.25,2,1,4,7,At Risk
14624.0,57,2,225.85,3,1,1,5,About to Sleep
14625.0,196,2,865.73,5,1,3,9,Promising
14626.0,24,4,2751.32,2,1,5,8,At Risk
14628.0,91,2,655.01,4,1,3,8,Promising
14629.0,4,2,925.71,1,1,4,6,At Risk
14631.0,51,3,1006.98,3,1,4,8,Others
14632.0,263,1,114.56,5,1,1,7,New Customers
14633.0,266,1,344.90000000000003,5,1,2,8,New Customers
14636.0,36,2,609.85,3,1,3,7,Others
14638.0,51,1,443.6,3,1,2,6,About to Sleep
14639.0,52,6,2848.89,3,1,5,9,Others
14640.0,24,6,2091.78,2,1,5,8,At Risk
14641.0,22,1,110.46000000000001,2,1,1,4,About to Sleep
14642.0,59,1,96.12,3,1,1,5,About to Sleep
14643.0,170,2,693.8100000000001,4,1,3,8,Promising
14644.0,68,2,830.76,3,1,3,7,Others
14645.0,157,2,557.14,4,1,3,8,Promising
14646.0,2,63,158967.8,1,2,5,8,At Risk
14647.0,201,1,243.22,5,1,2,8,New Customers
14649.0,5,4,1387.05,1,1,4,6,At Risk
14651.0,67,2,603.75,3,1,3,7,Others
14652.0,77,1,114.18,4,1,1,6,New Customers
14653.0,1,7,1947.55,1,1,5,7,At Risk
14655.0,8,4,1932.23,1,1,5,7,At Risk
14656.0,169,2,291.05,4,1,2,7,New Customers
14657.0,18,4,848.22,2,1,3,6,At Risk
14658.0,5,2,207.2,1,1,1,3,Hibernating
14659.0,9,9,2529.93,1,1,5,7,At Risk
14660.0,87,2,285.74,4,1,2,7,New Customers
14661.0,27,1,107.95,2,1,1,4,About to Sleep
14662.0,29,4,771.17,2,1,3,6,At Risk
14664.0,20,2,637.89,2,1,3,6,At Risk
14665.0,61,5,1717.05,3,1,4,8,Others
14666.0,24,1,195.25,2,1,1,4,About to Sleep
14667.0,11,25,9160.77,1,1,5,7,At Risk
14669.0,242,3,1236.09,5,1,4,10,Promising
14670.0,280,2,411.53,5,1,2,8,New Customers
14672.0,235,2,765.5500000000001,5,1,3,9,Promising
14673.0,3,5,1736.4,1,1,4,6,At Risk
14675.0,16,1,604.75,2,1,3,6,At Risk
14676.0,31,6,2290.7200000000003,2,1,5,8,At Risk
14680.0,25,16,25618.61,2,1,5,8,At Risk
14681.0,71,3,498.95,3,1,3,7,Others
14682.0,188,2,52.0,5,1,1,7,New Customers
14684.0,26,5,1236.28,2,1,4,7,At Risk
14687.0,107,1,549.1800000000001,4,1,3,8,Promising
14688.0,8,21,5605.87,1,1,5,7,At Risk
14689.0,209,1,112.80000000000001,5,1,1,7,New Customers
14690.0,44,2,371.7,3,1,2,6,About to Sleep
14691.0,31,5,2114.33,2,1,5,8,At Risk
14692.0,137,4,591.55,4,1,3,8,Promising
14693.0,265,1,172.9,5,1,1,7,New Customers
14696.0,4,7,2078.95,1,1,5,7,At Risk
14697.0,218,2,188.61,5,1,1,7,New Customers
14698.0,2,5,1250.76,1,1,4,6,At Risk
14699.0,214,1,109.13000000000001,5,1,1,7,New Customers
14700.0,32,3,2235.3,2,1,5,8,At Risk
14701.0,11,9,2128.9700000000003,1,1,5,7,At Risk
14702.0,1,17,3088.7400000000002,1,1,5,7,At Risk
14703.0,15,1,318.17,2,1,2,5,About to Sleep
14704.0,20,7,1516.91,2,1,4,7,At Risk
14705.0,199,1,179.0,5,1,1,7,New Customers
14708.0,3,3,988.13,1,1,4,6,At Risk
14709.0,15,13,4921.04,2,1,5,8,At Risk
14710.0,14,4,606.13,1,1,3,5,At Risk
14711.0,10,11,2213.8,1,1,5,7,At Risk
14712.0,29,3,917.07,2,1,4,7,At Risk
14713.0,9,11,2666.36,1,1,5,7,At Risk
14714.0,24,1,79.55,2,1,1,4,About to Sleep
14715.0,25,4,850.4300000000001,2,1,3,6,At Risk
14716.0,43,2,329.68,3,1,2,6,About to Sleep
14719.0,2,5,1602.13,1,1,4,6,At Risk
14720.0,6,3,612.96,1,1,3,5,At Risk
14722.0,147,1,187.92,4,1,1,6,New Customers
14723.0,10,6,1141.35,1,1,4,6,At Risk
14725.0,25,1,718.08,2,1,3,6,At Risk
14727.0,274,1,116.03,5,1,1,7,New Customers
14729.0,374,1,313.49,5,1,2,8,New Customers
14730.0,1,8,1895.66,1,1,4,6,At Risk
14731.0,47,3,380.02,3,1,2,6,About to Sleep
14732.0,8,8,2685.54,1,1,5,7,At Risk
14733.0,16,12,9585.91,2,1,5,8,At Risk
14735.0,4,31,6050.6900000000005,1,1,5,7,At Risk
14737.0,4,3,1164.55,1,1,4,6,At Risk
14738.0,43,7,1294.5,3,1,4,8,Others
14739.0,4,7,3132.84,1,1,5,7,At Risk
14740.0,197,3,1380.41,5,1,4,10,Promising
14741.0,12,6,1306.74,1,1,4,6,At Risk
14744.0,16,7,1084.98,2,1,4,7,At Risk
14745.0,113,5,1220.26,4,1,4,9,Promising
14747.0,249,1,294.3,5,1,2,8,New Customers
14748.0,29,5,1415.75,2,1,4,7,At Risk
14752.0,44,1,180.84,3,1,1,5,About to Sleep
14753.0,87,1,563.15,4,1,3,8,Promising
14754.0,45,2,638.05,3,1,3,7,Others
14755.0,10,11,4970.33,1,1,5,7,At Risk
14756.0,15,1,705.66,2,1,3,6,At Risk
14757.0,75,1,420.5,4,1,2,7,New Customers
14758.0,145,4,1400.26,4,1,4,9,Promising
14759.0,5,3,1610.02,1,1,4,6,At Risk
14760.0,297,1,89.2,5,1,1,7,New Customers
14761.0,59,2,255.9,3,1,2,6,About to Sleep
14762.0,264,1,300.52,5,1,2,8,New Customers
14764.0,47,1,278.3,3,1,2,6,About to Sleep
14765.0,29,3,254.11,2,1,2,5,About to Sleep
14766.0,8,6,2473.37,1,1,5,7,At Risk
14768.0,17,2,192.60000000000002,2,1,1,4,About to Sleep
14769.0,3,8,10389.05,1,1,5,7,At Risk
14770.0,232,2,876.4200000000001,5,1,4,10,Promising
14772.0,112,1,139.26,4,1,1,6,New Customers
14775.0,58,3,1011.9,3,1,4,8,Others
14776.0,51,11,2538.2999999999997,3,1,5,9,Others
14778.0,127,2,730.86,4,1,3,8,Promising
14779.0,281,3,254.4,5,1,2,8,New Customers
14780.0,55,2,430.73,3,1,2,6,About to Sleep
14782.0,320,1,200.10000000000002,5,1,1,7,New Customers
14784.0,26,2,250.04000000000002,2,1,2,5,About to Sleep
14785.0,10,2,77.4,1,1,1,3,Hibernating
14788.0,7,2,679.44,1,1,3,5,At Risk
14789.0,29,1,197.64,2,1,1,4,About to Sleep
14790.0,17,4,745.06,2,1,3,6,At Risk
14792.0,64,1,6.2,3,1,1,5,About to Sleep
14793.0,21,1,228.99,2,1,1,4,About to Sleep
14794.0,3,6,1235.16,1,1,4,6,At Risk
14795.0,166,1,131.45000000000002,4,1,1,6,New Customers
14796.0,1,17,8022.49,1,1,5,7,At Risk
14798.0,53,3,173.74,3,1,1,5,About to Sleep
14799.0,51,1,157.7,3,1,1,5,About to Sleep
14800.0,48,12,4238.04,3,1,5,9,Others
14801.0,61,1,193.14,3,1,1,5,About to Sleep
14803.0,162,3,845.5500000000001,4,1,3,8,Promising
14804.0,9,1,353.27,1,1,2,4,At Risk
14805.0,15,4,554.65,2,1,3,6,At Risk
14806.0,75,1,193.39000000000001,4,1,1,6,New Customers
14808.0,40,7,2267.87,3,1,5,9,Others
14810.0,41,11,2067.93,3,1,5,9,Others
14813.0,370,2,155.43,5,1,1,7,New Customers
14815.0,37,2,778.5,3,1,3,7,Others
14816.0,197,1,21.85,5,1,1,7,New Customers
14817.0,200,2,1010.34,5,1,4,10,Promising
14818.0,74,3,657.8,4,1,3,8,Promising
14819.0,64,2,272.07,3,1,2,6,About to Sleep
14820.0,21,4,507.29,2,1,3,6,At Risk
14821.0,367,1,48.800000000000004,5,1,1,7,New Customers
14823.0,180,3,321.43,5,1,2,8,New Customers
14824.0,10,4,1127.71,1,1,4,6,At Risk
14825.0,4,12,2226.9100000000003,1,1,5,7,At Risk
14828.0,197,3,1405.1200000000001,5,1,4,10,Promising
14829.0,29,4,697.55,2,1,3,6,At Risk
14830.0,53,1,197.13,3,1,1,5,About to Sleep
14834.0,18,6,1720.3,2,1,4,7,At Risk
14836.0,10,3,102.45,1,1,1,3,Hibernating
14837.0,90,4,1649.5,4,1,4,9,Promising
14840.0,268,1,62.85,5,1,1,7,New Customers
14841.0,53,6,3295.76,3,1,5,9,Others
14842.0,44,4,2529.69,3,1,5,9,Others
14844.0,64,4,2831.81,3,1,5,9,Others
14847.0,149,1,309.40000000000003,4,1,2,7,New Customers
14849.0,22,25,7851.34,2,1,5,8,At Risk
14850.0,312,1,325.75,5,1,2,8,New Customers
14851.0,23,2,511.35,2,1,3,6,At Risk
14852.0,58,6,2819.7400000000002,3,1,5,9,Others
14853.0,24,2,475.8,2,1,3,6,At Risk
14854.0,78,7,2648.03,4,1,5,10,Promising
14855.0,119,2,645.65,4,1,3,8,Promising
14856.0,36,3,1311.38,3,1,4,8,Others
14857.0,60,2,1173.1200000000001,3,1,4,8,Others
14859.0,13,4,1336.79,1,1,4,6,At Risk
14860.0,19,1,170.32,2,1,1,4,About to Sleep
14861.0,52,1,125.79,3,1,1,5,About to Sleep
14862.0,26,2,841.2,2,1,3,6,At Risk
14863.0,29,1,266.76,2,1,2,5,About to Sleep
14865.0,7,2,52.2,1,1,1,3,Hibernating
14866.0,11,10,9371.48,1,1,5,7,At Risk
14867.0,186,3,710.28,5,1,3,9,Promising
14868.0,3,8,2937.64,1,1,5,7,At Risk
14869.0,9,2,708.75,1,1,3,5,At Risk
14870.0,262,1,327.25,5,1,2,8,New Customers
14871.0,3,4,522.38,1,1,3,5,At Risk
14873.0,210,1,519.68,5,1,3,9,Promising
14875.0,108,2,1308.57,4,1,4,9,Promising
14878.0,13,9,1485.54,1,1,4,6,At Risk
14880.0,77,3,691.19,4,1,3,8,Promising
14881.0,20,1,255.4,2,1,2,5,About to Sleep
14882.0,27,2,589.7,2,1,3,6,At Risk
14883.0,19,6,761.59,2,1,3,6,At Risk
14885.0,132,1,765.3199999999999,4,1,3,8,Promising
14886.0,253,1,364.8,5,1,2,8,New Customers
14887.0,79,1,72.0,4,1,1,6,New Customers
14888.0,207,1,369.2,5,1,2,8,New Customers
14889.0,336,1,135.9,5,1,1,7,New Customers
14890.0,254,1,125.65,5,1,1,7,New Customers
14891.0,148,2,554.38,4,1,3,8,Promising
14893.0,10,2,1212.9,1,1,4,6,At Risk
14894.0,85,1,655.75,4,1,3,8,Promising
14895.0,8,20,10723.26,1,1,5,7,At Risk
14896.0,205,2,468.77000000000004,5,1,3,9,Promising
14897.0,8,4,1283.18,1,1,4,6,At Risk
14898.0,23,6,1069.18,2,1,4,7,At Risk
14901.0,11,9,1421.29,1,1,4,6,At Risk
14902.0,26,1,332.66,2,1,2,5,About to Sleep
14903.0,21,5,2752.03,2,1,5,8,At Risk
14904.0,2,2,913.12,1,1,4,6,At Risk
14905.0,158,2,616.15,4,1,3,8,Promising
14907.0,3,7,3337.6,1,1,5,7,At Risk
14908.0,74,1,277.8,4,1,2,7,New Customers
14910.0,3,4,434.35,1,1,2,4,At Risk
14911.0,1,198,125132.11,1,4,5,10,At Risk
14912.0,17,2,811.69,2,1,3,6,At Risk
14913.0,36,4,1227.43,3,1,4,8,Others
14915.0,91,2,307.48,4,1,2,7,New Customers
14916.0,71,4,1268.98,3,1,4,8,Others
14918.0,116,2,1610.15,4,1,4,9,Promising
14920.0,213,2,960.82,5,1,4,10,Promising
14921.0,30,2,1316.07,2,1,4,7,At Risk
14923.0,51,1,749.1,3,1,3,7,Others
14924.0,246,1,185.05,5,1,1,7,New Customers
14929.0,32,1,223.88,2,1,1,4,About to Sleep
14930.0,109,3,2271.16,4,1,5,10,Promising
14931.0,5,4,864.6800000000001,1,1,3,5,At Risk
14932.0,366,1,313.53,5,1,2,8,New Customers
14934.0,82,2,1873.99,4,1,4,9,Promising
14935.0,297,1,1520.1599999999999,5,1,4,10,Promising
14936.0,34,8,7955.17,3,1,5,9,Others
14937.0,57,3,1621.88,3,1,4,8,Others
14944.0,30,12,5866.35,2,1,5,8,At Risk
14946.0,14,1,100.9,1,1,1,3,Hibernating
14947.0,72,2,275.82,4,1,2,7,New Customers
14948.0,23,6,1101.97,2,1,4,7,At Risk
14950.0,19,1,371.2,2,1,2,5,About to Sleep
14951.0,79,1,311.69,4,1,2,7,New Customers
14952.0,60,11,7785.09,3,1,5,9,Others
14953.0,25,1,289.82,2,1,2,5,About to Sleep
14954.0,12,1,296.27,1,1,2,4,At Risk
14957.0,253,1,58.49,5,1,1,7,New Customers
14958.0,147,3,435.88,4,1,2,7,New Customers
14959.0,64,4,695.42,3,1,3,7,Others
14960.0,8,2,221.27,1,1,1,3,Hibernating
14961.0,11,9,7044.68,1,1,5,7,At Risk
14962.0,271,1,126.7,5,1,1,7,New Customers
14963.0,10,5,1487.8,1,1,4,6,At Risk
14964.0,247,1,206.21,5,1,1,7,New Customers
14965.0,96,2,599.0,4,1,3,8,Promising
14966.0,15,1,191.32,2,1,1,4,About to Sleep
14967.0,50,1,463.8,3,1,3,7,Others
14968.0,30,1,147.59,2,1,1,4,About to Sleep
14970.0,68,4,1592.06,3,1,4,8,Others
14971.0,35,3,1100.62,3,1,4,8,Others
14972.0,128,1,114.77,4,1,1,6,New Customers
14973.0,107,3,564.45,4,1,3,8,Promising
14974.0,37,1,114.39,3,1,1,5,About to Sleep
14975.0,57,1,279.94,3,1,2,6,About to Sleep
14976.0,57,6,775.86,3,1,3,7,Others
14978.0,72,5,1931.42,4,1,5,10,Promising
14981.0,246,1,102.12,5,1,1,7,New Customers
14984.0,19,2,213.27,2,1,1,4,About to Sleep
14985.0,198,2,296.75,5,1,2,8,New Customers
14987.0,16,2,326.4,2,1,2,5,About to Sleep
14988.0,212,1,334.54,5,1,2,8,New Customers
14995.0,39,2,233.23000000000002,3,1,2,6,About to Sleep
14997.0,46,3,546.1999999999999,3,1,3,7,Others
14998.0,170,2,429.87,4,1,2,7,New Customers
15000.0,48,1,490.52,3,1,3,7,Others
15002.0,116,4,1641.76,4,1,4,9,Promising
15004.0,147,1,1214.42,4,1,4,9,Promising
15005.0,16,28,6282.67,2,1,5,8,At Risk
15006.0,51,1,502.09,3,1,3,7,Others
15007.0,159,1,156.91,4,1,1,6,New Customers
15009.0,12,3,1245.13,1,1,4,6,At Risk
15010.0,36,1,308.94,3,1,2,6,About to Sleep
15012.0,54,2,423.04,3,1,2,6,About to Sleep
15014.0,43,2,260.17,3,1,2,6,About to Sleep
15016.0,173,1,170.04,4,1,1,6,New Customers
15017.0,34,1,125.58,3,1,1,5,About to Sleep
15018.0,39,3,431.26,3,1,2,6,About to Sleep
15019.0,267,1,266.0,5,1,2,8,New Customers
15021.0,9,9,1894.8700000000001,1,1,4,6,At Risk
15022.0,12,3,865.09,1,1,3,5,At Risk
15023.0,3,11,6461.96,1,1,5,7,At Risk
15024.0,10,10,1661.33,1,1,4,6,At Risk
15025.0,33,1,377.01,2,1,2,5,About to Sleep
15026.0,80,3,469.0,4,1,3,8,Promising
15027.0,31,4,1066.15,2,1,4,7,At Risk
15028.0,8,4,627.13,1,1,3,5,At Risk
15030.0,72,2,518.28,4,1,3,8,Promising
15031.0,4,4,668.14,1,1,3,5,At Risk
15032.0,256,3,3639.1,5,1,5,11,Promising
15033.0,5,10,2538.82,1,1,5,7,At Risk
15034.0,16,8,4190.96,2,1,5,8,At Risk
15035.0,90,1,252.73000000000002,4,1,2,7,New Customers
15036.0,72,3,465.55,4,1,3,8,Promising
15038.0,59,6,705.49,3,1,3,7,Others
15039.0,10,47,19406.54,1,1,5,7,At Risk
15041.0,170,1,180.35,4,1,1,6,New Customers
15042.0,199,1,135.93,5,1,1,7,New Customers
15043.0,31,1,537.0,2,1,3,6,At Risk
15044.0,19,17,7643.38,2,1,5,8,At Risk
15045.0,152,2,735.66,4,1,3,8,Promising
15046.0,9,15,4477.59,1,1,5,7,At Risk
15047.0,270,1,343.62,5,1,2,8,New Customers
15048.0,65,4,384.05,3,1,2,6,About to Sleep
15049.0,274,1,121.17000000000002,5,1,1,7,New Customers
15050.0,25,3,1782.09,2,1,4,7,At Risk
15051.0,23,3,1305.81,2,1,4,7,At Risk
15052.0,319,1,135.88,5,1,1,7,New Customers
15053.0,5,3,697.79,1,1,3,5,At Risk
15054.0,12,2,302.1,1,1,2,4,At Risk
15057.0,275,2,1489.5,5,1,4,10,Promising
15058.0,25,11,2055.19,2,1,5,8,At Risk
15059.0,41,9,1286.87,3,1,4,8,Others
15060.0,8,4,303.09000000000003,1,1,2,4,At Risk
15061.0,4,47,37154.58,1,1,5,7,At Risk
15062.0,71,4,987.86,3,1,4,8,Others
15063.0,213,1,115.6,5,1,1,7,New Customers
15065.0,38,4,2752.53,3,1,5,9,Others
15066.0,53,1,893.59,3,1,4,8,Others
15067.0,78,3,1704.86,4,1,4,9,Promising
15068.0,46,2,553.36,3,1,3,7,Others
15069.0,179,1,1092.58,4,1,4,9,Promising
15070.0,373,1,106.2,5,1,1,7,New Customers
15071.0,94,2,982.07,4,1,4,9,Promising
15073.0,10,3,1043.41,1,1,4,6,At Risk
15074.0,105,1,748.87,4,1,3,8,Promising
15075.0,78,1,773.03,4,1,3,8,Promising
15076.0,173,1,844.9,4,1,3,8,Promising
15078.0,7,32,9743.11,1,1,5,7,At Risk
15079.0,213,3,773.76,5,1,3,9,Promising
15081.0,22,5,488.15000000000003,2,1,3,6,At Risk
15083.0,257,1,88.2,5,1,1,7,New Customers
15087.0,282,1,246.46,5,1,2,8,New Customers
15088.0,21,2,1075.07,2,1,4,7,At Risk
15089.0,10,6,2403.89,1,1,5,7,At Risk
15090.0,308,1,381.32,5,1,2,8,New Customers
15091.0,68,1,480.71,3,1,3,7,Others
15092.0,215,2,457.81,5,1,3,9,Promising
15093.0,18,6,4160.7,2,1,5,8,At Risk
15095.0,104,4,1370.6000000000001,4,1,4,9,Promising
15096.0,43,1,219.39000000000001,3,1,1,5,About to Sleep
15097.0,4,1,248.08,1,1,2,4,At Risk
15098.0,182,1,297.0,5,1,2,8,New Customers
15099.0,84,1,410.48,4,1,2,7,New Customers
15100.0,334,3,876.0,5,1,4,10,Promising
15101.0,9,2,317.53000000000003,1,1,2,4,At Risk
15103.0,31,2,593.36,2,1,3,6,At Risk
15104.0,197,2,837.99,5,1,3,9,Promising
15105.0,18,7,2298.93,2,1,5,8,At Risk
15106.0,18,5,1405.57,2,1,4,7,At Risk
15107.0,311,6,319.5,5,1,2,8,New Customers
15108.0,142,3,1159.25,4,1,4,9,Promising
15109.0,246,1,451.05,5,1,2,8,New Customers
15110.0,24,4,756.4,2,1,3,6,At Risk
15111.0,29,3,1567.48,2,1,4,7,At Risk
15113.0,10,3,3525.81,1,1,5,7,At Risk
15114.0,30,10,2760.56,2,1,5,8,At Risk
15115.0,18,1,306.81,2,1,2,5,About to Sleep
15116.0,18,4,1352.75,2,1,4,7,At Risk
15117.0,15,5,1183.13,2,1,4,7,At Risk
15119.0,246,1,192.55,5,1,1,7,New Customers
15120.0,134,1,302.92,4,1,2,7,New Customers
15121.0,50,2,416.07,3,1,2,6,About to Sleep
15122.0,114,3,1633.78,4,1,4,9,Promising
15123.0,7,2,2199.31,1,1,5,7,At Risk
15124.0,23,2,184.19,2,1,1,4,About to Sleep
15125.0,25,15,10756.84,2,1,5,8,At Risk
15127.0,66,1,406.53000000000003,3,1,2,6,About to Sleep
15128.0,60,4,1471.0,3,1,4,8,Others
15129.0,50,11,3326.77,3,1,5,9,Others
15130.0,170,1,330.11,4,1,2,7,New Customers
15132.0,18,5,977.9300000000001,2,1,4,7,At Risk
15133.0,128,3,982.42,4,1,4,9,Promising
15134.0,15,8,1387.99,2,1,4,7,At Risk
15135.0,239,1,139.05,5,1,1,7,New Customers
15136.0,3,4,1286.7,1,1,4,6,At Risk
15139.0,240,2,178.96,5,1,1,7,New Customers
15140.0,52,7,2275.05,3,1,5,9,Others
15142.0,46,1,498.74,3,1,3,7,Others
15143.0,226,1,259.45,5,1,2,8,New Customers
15144.0,8,17,6580.4400000000005,1,1,5,7,At Risk
15145.0,4,4,1178.78,1,1,4,6,At Risk
15146.0,165,2,1327.16,4,1,4,9,Promising
15147.0,240,1,623.5,5,1,3,9,Promising
15148.0,11,1,301.29,1,1,2,4,At Risk
15149.0,134,1,520.8000000000001,4,1,3,8,Promising
15150.0,17,10,5250.62,2,1,5,8,At Risk
15152.0,10,13,4745.69,1,1,5,7,At Risk
15153.0,31,1,312.3,2,1,2,5,About to Sleep
15154.0,75,1,296.42,4,1,2,7,New Customers
15156.0,1,3,961.49,1,1,4,6,At Risk
15157.0,4,3,1851.07,1,1,4,6,At Risk
15158.0,45,1,401.40000000000003,3,1,2,6,About to Sleep
15159.0,2,29,18101.11,1,1,5,7,At Risk
15160.0,357,1,158.16,5,1,1,7,New Customers
15163.0,18,2,304.47,2,1,2,5,About to Sleep
15164.0,69,3,843.05,3,1,3,7,Others
15165.0,373,1,468.8,5,1,3,9,Promising
15167.0,321,1,163.0,5,1,1,7,New Customers
15168.0,26,1,106.56,2,1,1,4,About to Sleep
15171.0,331,1,1289.5,5,1,4,10,Promising
15172.0,9,5,1609.05,1,1,4,6,At Risk
15174.0,323,1,135.75,5,1,1,7,New Customers
15175.0,72,1,224.14,4,1,1,6,New Customers
15178.0,260,1,40.5,5,1,1,7,New Customers
15179.0,18,5,2042.79,2,1,5,8,At Risk
15180.0,367,1,87.5,5,1,1,7,New Customers
15181.0,66,3,689.48,3,1,3,7,Others
15182.0,154,2,622.85,4,1,3,8,Promising
15184.0,29,2,406.76,2,1,2,5,About to Sleep
15185.0,70,1,230.72,3,1,1,5,About to Sleep
15186.0,14,2,411.41,1,1,2,4,At Risk
15187.0,2,15,4697.38,1,1,5,7,At Risk
15189.0,1,41,15634.95,1,1,5,7,At Risk
15192.0,120,3,1044.32,4,1,4,9,Promising
15193.0,61,1,499.32,3,1,3,7,Others
15194.0,3,15,7311.28,1,1,5,7,At Risk
15197.0,11,3,660.21,1,1,3,5,At Risk
15198.0,92,2,193.64,4,1,1,6,New Customers
15199.0,59,4,1268.7,3,1,4,8,Others
15201.0,87,5,1236.54,4,1,4,9,Promising
15203.0,26,6,1827.8,2,1,4,7,At Risk
15204.0,357,1,316.58,5,1,2,8,New Customers
15205.0,85,2,619.34,4,1,3,8,Promising
15206.0,10,4,420.3,1,1,2,4,At Risk
15208.0,1,5,870.12,1,1,3,5,At Risk
15210.0,225,1,245.28,5,1,2,8,New Customers
15211.0,60,2,894.4100000000001,3,1,4,8,Others
15212.0,241,1,101.8,5,1,1,7,New Customers
15213.0,319,2,328.35,5,1,2,8,New Customers
