level_0,index,Customer ID,frequency,recency,T,monetary_value,predicted_purchases,expected_average_profit,CLV_12_months,Cluster,Cluster_Name,ChurnProbability,ValueSegment,Adjusted_CLV,Estimated_CAC,CLV_CAC_Ratio
2492,2492,17702.0,3.0,176.0,206.0,461.5233333333333,0.18516891594523766,491.3063747672055,2550.7388960359876,0,Inactive Customers,0.271369993410913,High,1858.544898625742,510.1477792071976,3.6431500329454343
2493,2493,17703.0,2.0,103.0,138.0,284.8,0.1870849588779359,314.01424434796843,1645.0478265154168,0,Inactive Customers,0.4894970970749634,Medium,839.8016908866422,329.0095653030834,2.5525145146251824
2494,2494,17704.0,1.0,71.0,239.0,497.9,0.07298397805505465,607.5168055269759,1241.0912844451534,1,Inactive Customers,0.6119473594993395,Medium,481.60875003129803,248.2182568890307,1.9402632025033022
2495,2495,17705.0,8.0,298.0,301.0,210.9025,0.29347019989272966,216.07083340328404,1780.1760277514043,0,Inactive Customers,0.0787488351568901,High,1639.9892391917615,356.03520555028086,4.606255824215549
2496,2496,17706.0,11.0,362.0,366.0,876.550909090909,0.33044457394443155,891.0108718843942,8268.756648699155,2,High-Value Active Customers,0.0069233577498827,High,8211.50908827349,1653.751329739831,4.965383211250587
2497,2497,17707.0,1.0,151.0,336.0,68.7,0.0608029258018145,87.64931033700053,149.2915023221001,1,Inactive Customers,0.5103968909931222,Low,73.09358368520772,29.85830046442002,2.448015545034389
2498,2498,17708.0,1.0,137.0,324.0,156.48,0.06166812057930244,193.97262983321684,335.0631869893271,1,Inactive Customers,0.5151636761849417,Low,162.4508038256628,67.01263739786542,2.4241816190752914
2499,2499,17711.0,1.0,279.0,289.0,164.57,0.07845532848938015,203.77162339353114,447.68882581721044,0,Inactive Customers,0.3030716776873378,Medium,312.0070222949141,89.53776516344209,3.484641611563311
2500,2500,17716.0,8.0,245.0,267.0,621.6975,0.3210888479101443,636.0210102000258,5732.308991853245,0,Inactive Customers,0.040208072657535,High,5501.8238954133685,1146.4617983706491,4.798959636712325
2501,2501,17719.0,14.0,218.0,255.0,342.23285714285714,0.5389467661418066,346.814935249183,5247.285283216638,2,High-Value Active Customers,0.0718165731830128,High,4870.443235662365,1049.4570566433276,4.640917134084936
2502,2502,17720.0,3.0,341.0,367.0,338.36333333333334,0.12030064232972226,360.54453480782854,1217.2524520683705,0,Inactive Customers,0.0867817093010203,High,1111.617203627019,243.45049041367412,4.566091453494899
2503,2503,17722.0,3.0,270.0,366.0,498.98333333333335,0.12005700904294096,531.0785290776819,1789.3620033173768,0,Inactive Customers,0.1423742117465693,High,1534.602998565803,357.8724006634754,4.288128941267153
2504,2504,17723.0,3.0,42.0,214.0,289.86666666666673,0.16224579916963291,309.0544944925483,1405.9877005099331,1,Inactive Customers,0.7361427240350581,High,370.9800846967635,281.19754010198665,1.3192863798247094
2505,2505,17724.0,2.0,67.0,138.0,329.95000000000005,0.18531406972264972,363.47757024794356,1886.150386440883,0,Inactive Customers,0.6098849396938016,Medium,735.8156717529445,377.23007728817663,1.9505753015309917
2506,2506,17725.0,10.0,251.0,267.0,308.47200000000004,0.3880259256738329,314.32018462120516,3423.769912103185,0,Inactive Customers,0.0847054485541772,High,3133.757945952189,684.753982420637,4.576472757229114
2507,2507,17728.0,2.0,83.0,86.0,1231.59,0.24265308605263433,1351.254163037612,9174.37458063829,0,Inactive Customers,0.3886224092310616,High,5609.007027922427,1834.8749161276583,3.056887953844692
2508,2508,17730.0,12.0,323.0,326.0,415.5833333333333,0.39080119189483165,422.022133802579,4631.254415051269,2,High-Value Active Customers,0.0241365897776113,High,4519.471727079424,926.2508830102538,4.879317051111943
2509,2509,17731.0,2.0,104.0,183.0,280.295,0.155272566116632,309.0788670903962,1344.5412470544532,0,Inactive Customers,0.5028439209918818,Medium,668.4468544502774,268.9082494108906,2.485780395040591
2510,2510,17733.0,1.0,223.0,261.0,475.24,0.08365171604944523,580.0699335768248,1358.5077632256566,0,Inactive Customers,0.3626249313705796,Medium,865.8789788195533,271.70155264513136,3.1868753431471015
2511,2511,17734.0,2.0,180.0,233.0,293.82500000000005,0.13232477738051976,323.9014318617509,1201.3161746889882,0,Inactive Customers,0.3866621135096736,Medium,736.8127235903878,240.26323493779765,3.066689432451632
2512,2512,17735.0,17.0,365.0,367.0,744.4364705882354,0.4866567436655282,752.3705900662787,10283.910826511295,2,High-Value Active Customers,0.0010036110526311,High,10273.589779941536,2056.7821653022593,4.994981944736844
2513,2513,17736.0,1.0,104.0,113.0,30.0,0.14549595746372873,40.774025938463595,165.78290258273282,0,Inactive Customers,0.5661459024468707,Low,71.9255915897699,33.15658051654656,2.1692704877656466
2514,2514,17737.0,1.0,49.0,58.0,80.85000000000001,0.19842108776156323,102.36596939235515,566.9561128296732,0,Inactive Customers,0.6670405044675183,Low,188.77342131682477,113.39122256593464,1.6647974776624086
2515,2515,17738.0,2.0,263.0,282.0,524.14,0.11536946076765861,576.21917061375,1863.9513177316248,0,Inactive Customers,0.1037164997902722,High,1670.628811277035,372.790263546325,4.481417501048639
2516,2516,17739.0,6.0,349.0,360.0,405.215,0.20198816836625957,417.97495969915303,2370.419162688123,0,Inactive Customers,0.0762484562688237,High,2189.678360823116,474.08383253762463,4.618757718655881
2517,2517,17742.0,1.0,219.0,332.0,52.54,0.06697289983173094,68.07554816954944,127.71453622931347,0,Inactive Customers,0.4136747164198122,Low,74.88226167196439,25.542907245862693,2.931626417900939
2518,2518,17744.0,5.0,355.0,358.0,385.37600000000003,0.17622740450275975,400.06317048715215,1979.2678561615228,0,Inactive Customers,0.0473916842645926,High,1885.4670188472587,395.8535712323046,4.763041578677036
2519,2519,17749.0,1.0,78.0,256.0,273.61,0.0690803738013566,335.84606811747085,649.5046797453375,1,Inactive Customers,0.5962466303472872,Medium,262.2397030523861,129.9009359490675,2.018766848263564
2520,2520,17750.0,8.0,159.0,164.0,184.32125,0.45056076569415493,188.89718076150797,2387.3648762184926,0,Inactive Customers,0.1336683221817837,High,2068.249818778645,477.47297524369856,4.331658389091081
2521,2521,17754.0,4.0,260.0,260.0,377.005,0.19118096116749486,395.1497309941614,2119.5168513716067,0,Inactive Customers,0.107561669962747,High,1891.5380793238933,423.90337027432133,4.4621916501862655
2522,2522,17757.0,29.0,371.0,372.0,179.6496551724138,0.7918655283064169,180.86366762624874,4022.97066714765,2,High-Value Active Customers,0.0036653072077038,High,4008.225243764973,804.5941334295301,4.981673463961481
2523,2523,17758.0,5.0,231.0,250.0,571.392,0.23177316272108311,592.8020973426605,3855.239529683134,0,Inactive Customers,0.0655538385688693,High,3602.5137799099625,771.0479059366269,4.672230807155653
2524,2524,17759.0,1.0,152.0,169.0,667.84,0.11392336726070836,813.3562326765203,2591.6008585844847,0,Inactive Customers,0.3439805257460924,Medium,1700.1406327245693,518.320171716897,3.280097371269538
2525,2525,17760.0,1.0,352.0,373.0,115.05,0.06411874349210807,143.7906393259459,258.3342763747423,0,Inactive Customers,0.2138185918528508,Low,203.0976051729697,51.66685527494846,3.930907040735746
2526,2526,17764.0,1.0,161.0,211.0,539.9,0.09637081906463457,658.3892071998067,1775.5013721250034,0,Inactive Customers,0.4295278059629916,Medium,1012.8741632718695,355.1002744250007,2.8523609701850416
2527,2527,17765.0,2.0,98.0,256.0,125.315,0.11953711486173506,139.29312516397013,466.77890835128784,1,Inactive Customers,0.5329995923145154,Medium,217.98594049903684,93.35578167025757,2.335002038427423
2528,2528,17768.0,2.0,158.0,166.0,930.925,0.16733317014889743,1021.8656606740236,4789.707090624753,0,Inactive Customers,0.3546134458729053,High,3091.212554496421,957.9414181249506,3.2269327706354733
2529,2529,17769.0,9.0,308.0,320.0,398.7077777777778,0.30901562853958475,407.00177554596183,3531.2975645747138,0,Inactive Customers,0.0192209581972474,High,3463.4226417039813,706.2595129149428,4.903895209013762
2530,2530,17770.0,3.0,84.0,282.0,180.03333333333333,0.1367677188432816,192.44188686394938,738.3360013655499,1,Inactive Customers,0.5769927906997588,High,312.3214514635403,147.66720027310998,2.115036046501206
2531,2531,17771.0,1.0,267.0,323.0,130.01,0.07079580199278963,161.91090430274468,321.0746667035475,0,Inactive Customers,0.2955122634702593,Low,226.19316520302309,64.2149333407095,3.522438682648703
2532,2532,17774.0,3.0,209.0,305.0,329.8233333333333,0.1382891615265556,351.477417941532,1363.6775966512505,0,Inactive Customers,0.2186017250874787,High,1065.5753215601403,272.7355193302501,3.906991374562607
2533,2533,17777.0,2.0,76.0,100.0,235.57999999999998,0.2243450731263248,260.0920981509192,1633.0489714730754,0,Inactive Customers,0.4605449114801785,Medium,880.9565774632114,326.6097942946151,2.6972754425991075
2534,2534,17779.0,2.0,122.0,143.0,167.74,0.18346806267531046,185.77112297806633,954.4564672425835,0,Inactive Customers,0.4538009306320645,Medium,521.3232341601065,190.8912934485167,2.7309953468396775
2535,2535,17781.0,1.0,94.0,253.0,86.02000000000001,0.07360490108718856,108.62811978874885,223.83315061500846,1,Inactive Customers,0.6107738514099182,Low,87.12171514066344,44.7666301230017,1.9461307429504087
2536,2536,17783.0,1.0,175.0,247.0,171.06,0.08515085251621711,211.6326206996424,504.45537718433894,0,Inactive Customers,0.413627301853416,Low,295.79886061413356,100.8910754368678,2.93186349073292
2537,2537,17786.0,1.0,232.0,317.0,163.89,0.07066042456928323,202.94797498549482,401.66548018358816,0,Inactive Customers,0.3364554610388754,Low,266.5229358650177,80.33309603671763,3.3177226948056227
2538,2538,17787.0,3.0,219.0,371.0,376.30333333333334,0.11776776889423032,400.82631629580163,1324.780107338236,1,Inactive Customers,0.1806024170491451,High,1085.5216178943244,264.9560214676472,4.096987914754274
2539,2539,17788.0,1.0,56.0,129.0,1101.2,0.12528784549944466,1338.2625181274238,4686.7551713693865,0,Inactive Customers,0.7771477038361381,High,1044.454151497522,937.3510342738773,1.1142614808193096
2540,2540,17790.0,11.0,338.0,364.0,165.4318181818182,0.33172034966900676,168.43534541027094,1569.1376466560805,0,Inactive Customers,0.0532579889894161,High,1485.5685311475927,313.8275293312161,4.733710055052919
2541,2541,17795.0,1.0,85.0,264.0,170.19,0.06824919005871416,210.57883523641945,402.3747372064959,1,Inactive Customers,0.5715129869609201,Low,172.41234926799615,80.4749474412992,2.142435065195399
2542,2542,17796.0,3.0,329.0,369.0,194.41666666666666,0.11971399346397693,207.71300680074464,697.8564266483148,0,Inactive Customers,0.1184275037105532,Medium,615.2110320919882,139.57128532966297,4.407862481447234
2543,2543,17797.0,1.0,160.0,182.0,508.02,0.10826594104073069,619.7746318348104,1877.0341256785985,0,Inactive Customers,0.396223118480347,Medium,1133.3098109081925,375.4068251357197,3.0188844075982644
2544,2544,17799.0,8.0,339.0,361.0,345.70625,0.2544843064788287,353.8788852183348,2528.8384387663777,0,Inactive Customers,0.0232870342682682,High,2469.9492913839113,505.7676877532756,4.883564828658659
2545,2545,17800.0,8.0,297.0,334.0,132.87,0.27045798640107627,136.2992632262085,1035.035891183618,0,Inactive Customers,0.0738566138877414,High,958.5916450085152,207.00717823672363,4.6307169305612925
2546,2546,17802.0,2.0,290.0,372.0,592.4200000000001,0.09262320174043424,651.0221804133137,1691.562993344783,0,Inactive Customers,0.1719722405148787,High,1400.661115407226,338.31259866895664,4.140138797425606
2547,2547,17809.0,9.0,357.0,373.0,580.4966666666667,0.27376924140542,592.3830446471284,4554.376570684079,0,Inactive Customers,0.0483573003525788,High,4334.139214936761,910.8753141368157,4.758213498237106
2548,2548,17811.0,37.0,329.0,333.0,206.80432432432434,1.0904570562573446,207.88320822657954,6366.908076272606,2,High-Value Active Customers,0.0027930671467746,High,6349.124874498235,1273.3816152545214,4.986034664266126
2549,2549,17812.0,3.0,356.0,368.0,144.60333333333335,0.12009392245877305,154.8250308249698,521.8165405390666,0,Inactive Customers,0.025931255484861,Medium,508.2851825101218,104.36330810781334,4.8703437225756945
2550,2550,17813.0,4.0,57.0,71.0,338.205,0.4125608837332616,354.5808782101893,4096.452870324712,0,Inactive Customers,0.3248814971742382,High,2765.5911287099143,819.2905740649426,3.3755925141288086
2551,2551,17816.0,3.0,329.0,365.0,6.783333333333334,0.12078055596263713,8.498327486212556,28.80584245139399,0,Inactive Customers,0.1559802610230398,Low,24.31269962683699,5.7611684902787985,4.2200986948848005
2552,2552,17817.0,1.0,273.0,277.0,117.98,0.08116366293875481,147.3395949664553,334.8484361450825,0,Inactive Customers,0.3147658478969057,Low,229.4495842249227,66.9696872290165,3.426170760515471
2553,2553,17819.0,6.0,300.0,371.0,516.2416666666667,0.19669985119496838,532.325511193364,2940.002056500141,0,Inactive Customers,0.1327835805193685,High,2549.618056703746,588.0004113000282,4.336082097403158
2554,2554,17827.0,2.0,359.0,364.0,361.83,0.09469447691905789,398.40317001962023,1058.2868034559594,0,Inactive Customers,0.0547799284884248,High,1000.3139280423983,211.6573606911919,4.7261003575578755
2555,2555,17828.0,3.0,162.0,184.0,163.97666666666666,0.20001921191072974,175.39414996115843,983.4471809134619,0,Inactive Customers,0.3654730472786857,High,624.0237428673861,196.6894361826924,3.1726347636065713
2556,2556,17830.0,2.0,287.0,288.0,105.1,0.11365587053586253,117.14692066634007,373.332229233673,0,Inactive Customers,0.215094580699886,Medium,293.0304899249024,74.6664458467346,3.9245270965005696
2557,2557,17835.0,2.0,21.0,23.0,120.4,0.3757117340176241,133.90857927696288,1405.7103093922212,0,Inactive Customers,0.6549801318540798,Low,484.9979855978649,281.1420618784443,1.725099340729601
2558,2558,17837.0,7.0,121.0,163.0,208.09,0.40397113562261533,213.94366842852185,2424.1158535998256,0,Inactive Customers,0.2901864997988604,High,1720.6701589367656,484.82317071996516,3.549067501005698
2559,2559,17838.0,4.0,346.0,372.0,470.365,0.14492508238850668,492.7659190331212,2004.6914839771755,0,Inactive Customers,0.0819214349386952,High,1840.464281000383,400.9382967954351,4.590392825306524
2560,2560,17841.0,111.0,372.0,373.0,349.91162162162163,2.9069316994192267,350.49532406967586,28621.877443560265,3,High-Value Active Customers,1.2289245898320211e-14,High,28621.87744355991,5724.375488712053,4.999999999999938
2561,2561,17848.0,8.0,277.0,358.0,100.4875,0.25518633524334305,103.19507111062653,739.4642608745129,0,Inactive Customers,0.1538962250956636,Medium,625.6635025327704,147.89285217490257,4.230518874521683
2562,2562,17849.0,3.0,115.0,333.0,62.76666666666667,0.12172694992547967,67.9371361393937,232.04983618858478,1,Inactive Customers,0.5056675189171683,Low,114.70977125796777,46.409967237716955,2.4716624054141585
2563,2563,17850.0,1.0,1.0,373.0,3427.12,0.016184223140404217,4155.527672862437,1884.449275242465,2,High-Value Active Customers,0.4349640233546691,High,1064.7816366752122,376.889855048493,2.8251798832266544
2564,2564,17854.0,1.0,42.0,227.0,199.5,0.06767191507727295,246.08050411810208,466.07057543500304,1,Inactive Customers,0.6818790091821454,Low,148.26683324843083,93.21411508700061,1.5906049540892733
2565,2565,17856.0,3.0,280.0,281.0,162.1,0.1481585114863875,173.40164926025096,720.6894196688999,0,Inactive Customers,0.2140372231318364,Medium,566.4350575424738,144.13788393378,3.9298138843408172
2566,2566,17857.0,6.0,256.0,365.0,100.25999999999999,0.19835929249763798,103.8903034821743,578.608083753198,0,Inactive Customers,0.1909102035250215,Medium,468.14589672265225,115.72161675063961,4.045448982374892
2567,2567,17858.0,9.0,364.0,369.0,360.8233333333333,0.27620567716343153,368.3686861793377,2857.26926447453,0,Inactive Customers,0.0314061599406697,High,2767.533408960883,571.4538528949059,4.842969200296652
2568,2568,17861.0,6.0,316.0,319.0,293.04,0.22217934101163264,302.4416963942734,1886.3538628846877,0,Inactive Customers,0.0372165870985786,High,1816.1502100478997,377.2707725769376,4.813917064507107
2569,2569,17863.0,5.0,310.0,369.0,536.336,0.1716987522852062,556.4791153419363,2682.4812465947202,0,Inactive Customers,0.0585014709959341,High,2525.5521477499224,536.496249318944,4.707492645020331
2570,2570,17864.0,2.0,263.0,275.0,194.54500000000002,0.11761588799126234,215.13689154393194,709.4419451092255,0,Inactive Customers,0.2238236725480053,Medium,550.6520434952782,141.8883890218451,3.8808816372599737
2571,2571,17865.0,15.0,334.0,364.0,650.1946666666666,0.43687032122137004,658.0904737729195,8074.710054584413,2,High-Value Active Customers,0.0050521481151309,High,8033.915423401916,1614.9420109168827,4.974739259424346
2572,2572,17867.0,3.0,258.0,288.0,203.33333333333334,0.14526178861394412,217.18003943827128,885.0280530966199,0,Inactive Customers,0.1276460495926089,Medium,772.0577183401988,177.005610619324,4.361769752036956
2573,2573,17869.0,3.0,261.0,368.0,53.336666666666666,0.11940361250490066,57.925085548155266,194.1063693969497,0,Inactive Customers,0.1653806283513422,Low,162.00493605908443,38.82127387938994,4.173096858243289
2574,2574,17870.0,7.0,133.0,135.0,197.29857142857142,0.45529067921932975,202.87650137570492,2590.058829439517,0,Inactive Customers,0.2444075416302319,High,1957.0289182585284,518.0117658879034,3.7779622918488402
2575,2575,17873.0,4.0,293.0,373.0,378.6575,0.14423694221874442,396.8775667989428,1606.9340927859294,0,Inactive Customers,0.1210541850065675,High,1412.4079958244608,321.3868185571859,4.394729074967162
2576,2576,17874.0,2.0,70.0,255.0,292.2,0.116201838548087,322.12119034264873,1049.3199575477367,1,Inactive Customers,0.5493834150663873,Medium,472.84097577284456,209.86399150954736,2.253082924668063
2577,2577,17883.0,3.0,243.0,246.0,184.14000000000001,0.16349352155769842,196.80203049364388,902.4090867833953,0,Inactive Customers,0.1234952488824688,Medium,790.9658520172785,180.48181735667907,4.3825237555876555
2578,2578,17884.0,3.0,368.0,371.0,176.64666666666668,0.11934582179537148,188.84618400050002,632.5233408380542,0,Inactive Customers,0.0837386275395372,Medium,579.5567043895526,126.50466816761084,4.581306862302314
2579,2579,17886.0,2.0,218.0,249.0,321.26,0.1264133314203202,353.95738637040677,1254.2970983868934,0,Inactive Customers,0.2521163227972794,Medium,938.0683262462925,250.8594196773787,3.739418386013603
2580,2580,17888.0,6.0,319.0,357.0,104.10333333333334,0.20317604433760822,107.84869743776532,615.2215003225851,0,Inactive Customers,0.0820137423727241,Medium,564.7648826929678,123.04430006451703,4.58993128813638
2581,2581,17889.0,1.0,110.0,322.0,102.02,0.058025977568235576,128.0080823307796,208.05548560501205,1,Inactive Customers,0.5714470759079942,Low,89.16278672941014,41.611097121002416,2.142764620460029
2582,2582,17890.0,1.0,39.0,361.0,125.13,0.03139952391462301,156.0000157274253,137.24028165485248,1,Inactive Customers,0.6032719872785403,Medium,54.447064206263036,27.4480563309705,1.9836400636072986
2583,2583,17892.0,2.0,99.0,155.0,51.0,0.17360317873714146,57.87857224577194,281.4200657143156,0,Inactive Customers,0.5795411256819348,Low,118.32556404075707,56.28401314286313,2.1022943715903257
2584,2584,17894.0,7.0,295.0,366.0,140.16285714285715,0.22495470645847232,144.28087703397702,911.3671027739339,0,Inactive Customers,0.1203464063470997,Medium,801.6873470921231,182.27342055478678,4.398267968264501
2585,2585,17897.0,2.0,201.0,373.0,160.405,0.09098310771981101,177.73538664415008,453.6378910343212,1,Inactive Customers,0.2759726066857537,Medium,328.4462597541517,90.72757820686425,3.620136966571231
2586,2586,17898.0,1.0,122.0,207.0,52.22,0.09437967043857066,67.68794891870883,178.75717316357833,0,Inactive Customers,0.5361610456348131,Low,82.9145402854708,35.751434632715664,2.3191947718259343
2587,2587,17905.0,2.0,217.0,373.0,208.62,0.09138525624027953,230.55652193246235,591.0554120281014,1,Inactive Customers,0.30696555112725,Medium,409.6217617281514,118.21108240562029,3.4651722443637496
2588,2588,17912.0,3.0,54.0,364.0,68.62,0.0813916010822035,74.15175644275698,169.37498447276076,1,Inactive Customers,0.6153348343546771,Low,65.15265645838852,33.874996894552154,1.9233258282266146
2589,2589,17913.0,1.0,297.0,355.0,193.55,0.06579232898205387,238.8735805477844,440.312036852658,0,Inactive Customers,0.255232577124032,Medium,327.93006094802234,88.06240737053162,3.7238371143798394
2590,2590,17917.0,2.0,317.0,362.0,106.71000000000001,0.0949201504492074,118.91072918680432,316.61477233367333,0,Inactive Customers,0.1598054113178066,Low,266.018018411597,63.32295446673467,4.200972943410967
2591,2591,17920.0,16.0,369.0,373.0,215.1725,0.45454635502745855,217.7752453251807,2780.3122002442074,2,High-Value Active Customers,0.004165910246191,High,2768.7296691616,556.0624400488415,4.979170448769045
2592,2592,17921.0,3.0,202.0,266.0,181.98333333333335,0.15379112930390745,194.51224727252998,839.0880305712049,0,Inactive Customers,0.1778857327310538,Medium,689.8262414271892,167.817606114241,4.11057133634473
2593,2593,17924.0,4.0,362.0,373.0,670.875,0.14467316552917275,702.4169672731791,2852.6466782539956,0,Inactive Customers,0.0352068528830108,High,2752.2139663254975,570.5293356507991,4.823965735584945
2594,2594,17926.0,1.0,70.0,203.0,185.56,0.08686238376452134,229.19571175335778,557.0478189320405,0,Inactive Customers,0.61620891931312,Medium,213.78998442219725,111.40956378640811,1.9189554034343996
2595,2595,17928.0,1.0,201.0,246.0,134.28,0.08695762487702283,167.08293180614916,406.71182762670344,0,Inactive Customers,0.4222494310919317,Low,234.97798979296812,81.3423655253407,2.888752844540341
2596,2596,17929.0,3.0,297.0,308.0,215.6,0.13811075599886397,230.20384508541068,892.0168757714713,0,Inactive Customers,0.2977696715934198,Medium,626.401303617212,178.40337515429428,3.5111516420329005
2597,2597,17930.0,4.0,204.0,239.0,251.07000000000002,0.20300728183242434,263.4734816294829,1500.453588527345,0,Inactive Customers,0.2592318748273633,High,1111.488191681956,300.090717705469,3.703840625863183
2598,2598,17931.0,1.0,121.0,255.0,111.16000000000001,0.07744491865158876,139.0788859329147,301.534846766224,0,Inactive Customers,0.5062933753739655,Medium,148.869751404081,60.3069693532448,2.4685331231301726
2599,2599,17932.0,2.0,182.0,211.0,371.28,0.1422541401338085,408.75595916147546,1629.4938660833157,0,Inactive Customers,0.3040604358237634,High,1134.0292509898736,325.89877321666313,3.4796978208811833
2600,2600,17934.0,1.0,7.0,58.0,65.8,0.18376713464206124,84.13669212625744,431.5779917021897,0,Inactive Customers,0.700288255626303,Medium,129.3489927263602,86.31559834043794,1.4985587218684848
2601,2601,17935.0,1.0,3.0,141.0,11.22,0.09034208589597521,18.02679490475498,45.531488416647484,0,Inactive Customers,0.7153426756785601,Low,12.960871665055505,9.106297683329498,1.423286621607199
2602,2602,17937.0,6.0,354.0,362.0,484.60999999999996,0.20111114722729384,499.7468646698767,2821.878970820654,0,Inactive Customers,0.0794407498938745,High,2597.7067892689065,564.3757941641309,4.602796250530627
2603,2603,17946.0,1.0,26.0,259.0,82.13,0.04930385799816134,103.9163663957176,143.4379218124588,1,Inactive Customers,0.6914771287683206,Low,44.25387948108493,28.687584362491762,1.5426143561583971
2604,2604,17949.0,11.0,364.0,371.0,695.2609090909091,0.3268584012616543,706.8002117163069,6488.167200524964,2,High-Value Active Customers,0.1060240619221649,High,5800.265359495146,1297.6334401049928,4.469879690389176
2605,2605,17950.0,1.0,293.0,365.0,219.03,0.0639937896555975,269.73617089596837,483.63963647727365,0,Inactive Customers,0.163290075110334,Medium,404.666083910565,96.72792729545473,4.18354962444833
2606,2606,17951.0,2.0,334.0,373.0,356.52000000000004,0.09271259018219537,392.58588850181593,1021.0524499995834,0,Inactive Customers,0.1428139373088592,Medium,875.2319294162858,204.2104899999167,4.285930313455704
2607,2607,17954.0,11.0,366.0,371.0,191.18,0.3268697840525986,194.59834155377152,1786.40374661603,0,Inactive Customers,0.016044407745603,High,1757.7419565070495,357.280749323206,4.9197779612719845
2608,2608,17955.0,1.0,1.0,219.0,123.75,0.04791492336238612,154.32849395817516,206.94117347446837,1,Inactive Customers,0.7337456143775886,Medium,55.09899500342544,41.388234694893676,1.331271928112057
2609,2609,17961.0,34.0,351.0,372.0,29.735,0.9205955929343509,29.9965996709713,775.6969317314198,2,High-Value Active Customers,0.0364191371160686,High,747.4467188141796,155.13938634628397,4.817904314419657
2610,2610,17964.0,1.0,341.0,372.0,192.99,0.06405776516814793,238.19528185881333,427.5320610803956,0,Inactive Customers,0.1845388497036482,Medium,348.6357863171895,85.50641221607913,4.0773057514817586
2611,2611,17965.0,12.0,332.0,369.0,213.35166666666666,0.35398962362353203,216.80793512150754,2155.4541792034584,0,Inactive Customers,0.0216309999233428,High,2108.8295500183394,431.0908358406917,4.891845000383286
2612,2612,17966.0,2.0,110.0,261.0,223.715,0.11861391975015542,247.09359622836763,821.6585908535601,1,Inactive Customers,0.3643710545367022,Medium,522.2699836351076,164.33171817071204,3.178144727316488
2613,2613,17969.0,1.0,195.0,361.0,103.0,0.06000820037395557,129.195105036479,217.21537243863938,1,Inactive Customers,0.4388419611238818,Low,121.89215241141248,43.44307448772788,2.8057901943805907
2614,2614,17974.0,2.0,195.0,219.0,284.01,0.13866165351607104,313.14877308637415,1216.9161240624805,0,Inactive Customers,0.2935820181944662,Medium,859.6514323868302,243.3832248124961,3.532089909027669
2615,2615,17975.0,12.0,351.0,366.0,343.655,0.3565780267676441,349.0329945111805,3495.3438219908226,0,Inactive Customers,0.0257986292399502,High,3405.1687426611306,699.0687643981646,4.871006853800248
2616,2616,17979.0,2.0,224.0,259.0,258.02,0.12278075417332998,284.6758641131659,979.8713103368614,0,Inactive Customers,0.2411936439162957,Medium,743.5325784276783,195.97426206737228,3.7940317804185213
2617,2617,17980.0,2.0,194.0,359.0,258.125,0.09386197831019716,284.790895103631,749.827073494452,1,Inactive Customers,0.3803634315249674,Medium,464.62027476977835,149.96541469889038,3.0981828423751634
2618,2618,17988.0,4.0,315.0,326.0,34.0325,0.16094023320708833,36.54146136913879,165.0554649237499,0,Inactive Customers,0.0790871313949695,Low,152.0017016818675,33.01109298474998,4.604564343025152
2619,2619,17990.0,2.0,125.0,361.0,231.42000000000002,0.089572635697383,255.5346798620179,642.0587804272516,1,Inactive Customers,0.4705129959971118,Medium,339.96178004217364,128.41175608545032,2.6474350200144405
2620,2620,17991.0,1.0,1.0,226.0,87.45,0.045428300037752695,110.36020394094284,140.31385358117618,1,Inactive Customers,0.7441352394993073,Low,35.90137054147691,28.062770716235235,1.2793238025034637
2621,2621,17994.0,3.0,169.0,290.0,112.44666666666667,0.14291800461321977,120.68354901030837,483.8666060457907,0,Inactive Customers,0.3563208961366842,Medium,311.45482336893866,96.77332120915815,3.2183955193165787
2622,2622,17997.0,7.0,90.0,164.0,221.86285714285714,0.39740775004829787,228.06844438248106,2542.195115289022,0,Inactive Customers,0.339218677806023,High,1679.8350495557497,508.43902305780443,3.303906610969885
2623,2623,17999.0,1.0,329.0,366.0,191.72,0.06475828012862363,236.65699733203962,429.4002044068651,0,Inactive Customers,0.2036679644616147,Medium,341.9451388359176,85.88004088137302,3.9816601776919263
2624,2624,18001.0,1.0,74.0,86.0,148.05,0.16701161957247743,183.7618120688844,857.2033521465881,0,Inactive Customers,0.5786784996631065,Medium,361.158202420215,171.44067042931763,2.1066075016844676
2625,2625,18005.0,1.0,44.0,47.0,109.75,0.2152535026222422,137.37102673389822,825.1392955622626,0,Inactive Customers,0.6397462333141661,Low,297.2595392668007,165.02785911245255,1.801268833429169
2626,2626,18008.0,4.0,248.0,318.0,60.72,0.1635989509982431,64.44561752048558,295.8947100735515,0,Inactive Customers,0.2278334774472114,Low,228.47998931925986,59.1789420147103,3.860832612763943
2627,2627,18016.0,4.0,332.0,364.0,323.2525,0.14743706691903125,338.94670884801553,1402.7742365458676,0,Inactive Customers,0.0986145227282128,High,1264.4403247134637,280.5548473091735,4.506927386358936
2628,2628,18017.0,2.0,229.0,310.0,179.0,0.1067910250630665,198.10682728889066,593.2874452276105,0,Inactive Customers,0.4040430228449923,Medium,353.573792441864,118.65748904552211,2.9797848857750386
2629,2629,18018.0,1.0,91.0,199.0,84.69,0.0931741489671653,107.01716040244253,278.9866014121303,0,Inactive Customers,0.5924374445779867,Low,113.70449220003049,55.797320282426064,2.0378127771100663
